q_id,doc_id,question,answer,doc_path,documents,deck_url,arithmetic_expression,evidence_pages,answer_type,resoning_type,directory_exists
1880,searchenginemarketshareqtr12015-150514071542-lva1-app6891_95,"Regarding top search engines in South Korea as of the end Qtr Yahoo market share was 0.04% in China, which has the highest percentage?",Google,searchenginemarketshareqtr12015-150514071542-lva1-app6891_95.pdf,"['searchenginemarketshareqtr12015-150514071542-lva1-app6891_95.pdf', 'colors-141027065047-conversion-gate01_95.pdf', 'indonesiamobilemarketresearch-ag-150106055934-conversion-gate02_95.pdf', 'ebs-pgconnectshelsinkisept2016v4-150907095857-lva1-app6892_95.pdf', 'careerdevelopment-120104020127-phpapp01_95.pdf', 'b2bproductsalesforstartupsbylucboillyv0-160406160814_95.pdf', 'ngosocialcontractingenundpfinal-160224122114_95.pdf', 'brazilstartupreport-140629211253-phpapp02_95.pdf', 'brandmanagement-itchotels-150823162717-lva1-app6892_95.pdf', 'architecture-150102195159-conversion-gate01_95.pdf']",https://www.slideshare.net/GlobalAnalysts/search-engine-market-share-qtr-1-2015,,"[10, 19]",Single-Span,Multi-Hop,True
1882,searchenginemarketshareqtr12015-150514071542-lva1-app6891_95,"Regarding top search engines in South Korea as of end 1st Qtr 2015, what percentage is shown for the search engine whose market share in Oceania was 1.51% as of end 1st Qtr 2015?",2.04,searchenginemarketshareqtr12015-150514071542-lva1-app6891_95.pdf,"['searchenginemarketshareqtr12015-150514071542-lva1-app6891_95.pdf', 'earthlinkweb-150213112111-conversion-gate02_95.pdf', 'drugsusedinendodontics-140610222907-phpapp01_95.pdf', 'drugdiscoveryanddevelopment-111227060152-phpapp02_95.pdf', 'ch08-sales-training-1215322718314319-9_95.pdf', 'creatingeconomiesofnaturepptpresentation04-09-2010-100521023140-phpapp02_95.pdf', 'colawarscontinue-final-140515114621-phpapp02_95.pdf', 'bls1-130817020622-phpapp01_95.pdf', 'ndaandaindbyanthonycrasto-141027071531-conversion-gate02_95.pdf', 'mobilemegatrends2009visionmobilenew-090226011714-phpapp01_95.pdf']",https://www.slideshare.net/GlobalAnalysts/search-engine-market-share-qtr-1-2015,,"[9, 19]",Single-Span,Multi-Hop,True
1884,sdmwebinar-140721120644-phpapp01_95,What is the population density of the country which is a small open economy in Northern Europe?,31,sdmwebinar-140721120644-phpapp01_95.pdf,"['sdmwebinar-140721120644-phpapp01_95.pdf', 'shrmsurveyfindings-strategic-benefits-wellness-initiatives-151014165419-lva1-app6892_95.pdf', 'realtytrac-auctionwebinarnovember2014-141113150706-conversion-gate01_95.pdf', 'asixstepcontentmarketingmodel-120206005134-phpapp01_95.pdf', 'overviewofapacheflinkbyslimbaltagi-150707030808-lva1-app6892_95.pdf', 'everything10minpano9-15-150904223222-lva1-app6892_95.pdf']",https://www.slideshare.net/AndresKtt/architecting-a-country-how-estonia-built-its-egovernment-sucess,,"[3, 4]",Single-Span,Multi-Hop,True
1886,sdmwebinar-140721120644-phpapp01_95,"Which has a greater surface area, the country whose GNI per capita was higher than the USA in 2010 or Latvia?",Latvia,sdmwebinar-140721120644-phpapp01_95.pdf,"['sdmwebinar-140721120644-phpapp01_95.pdf', 'renewableenergypresentation-150404092630-conversion-gate01_95.pdf', 'foodstartups-10settembre-150213043959-conversion-gate01_95.pdf', 'realestateinvestmenttrust-141212011105-conversion-gate01_95.pdf', 'dieselenginelubrication-150205043455-conversion-gate02_95.pdf', 'efis-140411041451-phpapp01_95.pdf', '8apr2015gdfsession4-150408094801-conversion-gate01_95.pdf', 'bariumswallowpresentation-090810084400-phpapp01_95.pdf', 'chinajoy-sns-v3-090724053148-phpapp02_95.pdf']",https://www.slideshare.net/AndresKtt/architecting-a-country-how-estonia-built-its-egovernment-sucess,,"[4, 5]",Single-Span,Multi-Hop & Discrete,True
1888,sdmwebinar-140721120644-phpapp01_95,"Which has a smaller population, the country whose GNI per capita was lower than Singapore but higher than Latvia in 2001 or Russian Federation?",Russian Federation,sdmwebinar-140721120644-phpapp01_95.pdf,"['sdmwebinar-140721120644-phpapp01_95.pdf', 'cmigq7qvsnisuodbt0y9-140511134622-phpapp01_95.pdf', 'antiviraldrugsfinal-150818153826-lva1-app6892_95.pdf', 'caltraincapacitymountainview1-150701205750-lva1-app6891_95.pdf', 'automotivecomponentsindustry-100405083435-phpapp01_95.pdf', 'evaluationofexistingwebstructureofafghanuniversities-150529151659-lva1-app6891_95.pdf', 'brennpunkt2015neuburger-151110110849-lva1-app6892_95.pdf']",https://www.slideshare.net/AndresKtt/architecting-a-country-how-estonia-built-its-egovernment-sucess,,"[4, 5]",Single-Span,Multi-Hop & Discrete,True
1890,sdmwebinar-140721120644-phpapp01_95,What is the PPP gross national income per capita of the country whose GNI per capita was lower than 40000 in 1995 but higher than 60000 in 2010?,"71,900",sdmwebinar-140721120644-phpapp01_95.pdf,"['sdmwebinar-140721120644-phpapp01_95.pdf', '20140706whatcanfundraiserslearnfromrappers-140707171243-phpapp02_95.pdf', 'dnasequencing-141109105933-conversion-gate01_95.pdf', 'finalppt-140630033917-phpapp02_95.pdf', 'embeddedsysteminvehicles-140413160734-phpapp02_95.pdf', 'colors-141027065047-conversion-gate01_95.pdf', 'dieselenginelubrication-150205043455-conversion-gate02_95.pdf', 'reutersinstitutedigitalnewsreport2014-140620083406-phpapp01_95.pdf']",https://www.slideshare.net/AndresKtt/architecting-a-country-how-estonia-built-its-egovernment-sucess,,"[4, 5]",Single-Span,Multi-Hop,True
1893,shrm-globoforce-employee-recognition-2015-150615144858-lva1-app6892_95,What percentage was Employee retention/turnover in the year in which revenue per FTE was 7%?,40,shrm-globoforce-employee-recognition-2015-150615144858-lva1-app6892_95.pdf,"['shrm-globoforce-employee-recognition-2015-150615144858-lva1-app6892_95.pdf', 'mewa16z-150619153942-lva1-app6892_95.pdf', 'allindiapressrelease-indiarealestateoutlookreport-150128001550-conversion-gate02_95.pdf', 'aseaneconomicintegration-100314152951-phpapp01_95.pdf', 'reutersinstitutedigitalnewsreport2014-140620083406-phpapp01_95.pdf', 'augustteamsworkpresentation1-151002172254-lva1-app6892_95.pdf', 'shrmsurveyfindings-strategic-benefits-wellness-initiatives-151014165419-lva1-app6892_95.pdf', 'comparativereportonhealthyfoodinthailandindonesiaandvietnamin2015-150612065514-lva1-app6892_95.pdf', 'cerebralhemorrhage-090619101057-phpapp01_95.pdf', 'basicsofphitsmeasurementslideshare-140909024224-phpapp01_95.pdf']",https://www.slideshare.net/shrm/shrm-globoforceemployeerecognition2015,,"[5, 6]",Single-Span,Multi-Hop,True
1895,shrm-globoforce-employee-recognition-2015-150615144858-lva1-app6892_95,"Was employee satisfaction a higher percentage in 2012 or the year in which 26% answered ""Yes, we have a program, but it is not tied to our organization's values""?",2012,shrm-globoforce-employee-recognition-2015-150615144858-lva1-app6892_95.pdf,"['shrm-globoforce-employee-recognition-2015-150615144858-lva1-app6892_95.pdf', 'competitiveoutcomes-091006065143-phpapp01_95.pdf', 'biscuitandcookies-150315074901-conversion-gate01_95.pdf', 'assessmentoffetalwellbeinginpregnancyandlabour-jaipur-150303105805-conversion-gate01_95.pdf', 'cleanhydrocarbonsrenewableelectrificationsolarenergyinsouthernalberta-160323184734_95.pdf', 'ngosocialcontractingenundpfinal-160224122114_95.pdf', '1-150711120533-lva1-app6892_95.pdf', 'indonesiamobilemarketresearch-ag-150106055934-conversion-gate02_95.pdf', 'metalsmining-august2013-130926012516-phpapp02_95.pdf']",https://www.slideshare.net/shrm/shrm-globoforceemployeerecognition2015,,"[5, 8]",Single-Span,Multi-Hop & Discrete,True
1897,shrm-globoforce-employee-recognition-2015-150615144858-lva1-app6892_95,"When was relieving employee frustration a lesser percentage, 2015 or the year in which 28% said recruitment was the most important challenges HR professionals face in their organization?",2015,shrm-globoforce-employee-recognition-2015-150615144858-lva1-app6892_95.pdf,"['shrm-globoforce-employee-recognition-2015-150615144858-lva1-app6892_95.pdf', 'blueoceanstrategy-100403005918-phpapp02_95.pdf', 'forresterwebinar-fulldeck-150123102636-conversion-gate01_95.pdf', 'b2bproductsalesforstartupsbylucboillyv0-160406160814_95.pdf']",https://www.slideshare.net/shrm/shrm-globoforceemployeerecognition2015,,"[5, 6]",Single-Span,Multi-Hop & Discrete,True
1899,shrm-globoforce-employee-recognition-2015-150615144858-lva1-app6892_95,What percentage of organizations had an employee recognition program in the year in which employee satisfaction was 22%?,80,shrm-globoforce-employee-recognition-2015-150615144858-lva1-app6892_95.pdf,"['shrm-globoforce-employee-recognition-2015-150615144858-lva1-app6892_95.pdf', 'cmw2014workshopv2-140912093008-phpapp01_95.pdf', 'shrmsurveyfindingsstrategic-benefits-health-care-151014192447-lva1-app6891_95.pdf', 'chapter8-geneticscompatibilitymode-141214140247-conversion-gate02_95.pdf', 'ccdenguetaiwo-150925173124-lva1-app6892_95.pdf', 'foodstartups-10settembre-150213043959-conversion-gate01_95.pdf', 'alternativestotheimpulse-responsemodel-131125154606-phpapp02_95.pdf', 'anti-lockabsshow-140614024326-phpapp01_95.pdf']",https://www.slideshare.net/shrm/shrm-globoforceemployeerecognition2015,,"[5, 8]",Single-Span,Multi-Hop,True
1902,research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95,"Regarding ""mHealth App Developer Economics Study 2014"" done by the research company which Ralf-Gordon Jahns is affiliated with, what percentage of survey respondents are in North America?",38,research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95.pdf,"['research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95.pdf', 'architecture-150102195159-conversion-gate01_95.pdf', 'analysisofkoreanwinemarket-20150902-daejeon-150829090424-lva1-app6891_95.pdf', 'assessmentoffetalwellbeinginpregnancyandlabour-jaipur-150303105805-conversion-gate01_95.pdf']",https://www.slideshare.net/research2guidance/research2guidance-mhealth-app-developer-economics-2014-study-slideshareresearch2guidance-m-health-app-developer-economics-slideshare,,"[1, 2]",Single-Span,Multi-Hop,True
1904,research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95,"Regarding ""mHealth App Developer Economics Study 2014"" done by the company which is a strategy advisory and market research company concentrating on the mobile app eco-system, were there more survey participants in Europe or Africa?",Europe,research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95.pdf,"['research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95.pdf', 'acuteappendicitis-110202065502-phpapp02_95.pdf', 'earlybird-110722143746-phpapp02_95.pdf', 'digjourneydigitalmaturitymatrixenglish150309-150310145548-conversion-gate01_95.pdf', 'cleancartechnology-150606144000-lva1-app6891_95.pdf', 'bitcoin-140122035946-phpapp02_95.pdf', 'cellcyclecheckpointsapoptosisandcancer-141109105010-conversion-gate01_95.pdf', 'rrresultsq22015enfinal-150806063426-lva1-app6891_95.pdf']",https://www.slideshare.net/research2guidance/research2guidance-mhealth-app-developer-economics-2014-study-slideshareresearch2guidance-m-health-app-developer-economics-slideshare,,"[1, 2]",Single-Span,Multi-Hop & Discrete,True
1906,research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95,"Regarding ""mHealth App Developer Economics Study 2014"" done by the company which is a market leading analyst and advisory company in the mHealth app market, what share in percentage of survey respondents were in South America?",12,research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95.pdf,"['research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95.pdf', 'dmbitalk-150712172913-lva1-app6892_95.pdf', 'rememberingvacantlots-residentsuseofinformalurbangreenspaceaschildrenandteenagersinjapanandaustralia-150529114046-lva1-app6892_95.pdf', 'copyofuntitleddesign2-140627143425-phpapp02_95.pdf', 'analysisofkoreanwinemarket-20150902-daejeon-150829090424-lva1-app6891_95.pdf', 'compostingfinal-150126084912-conversion-gate01_95.pdf', 'ch16-150313050025-conversion-gate01_95.pdf', 'bitcoin-140122035946-phpapp02_95.pdf', 'mobile-advertising-trends-report-2014-140925094854-phpapp02_95.pdf']",https://www.slideshare.net/research2guidance/research2guidance-mhealth-app-developer-economics-2014-study-slideshareresearch2guidance-m-health-app-developer-economics-slideshare,,"[1, 2]",Single-Span,Multi-Hop,True
1909,research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95,What percentage of revenues of the year for which iOS is ranked No.1 as the mobile operating system with highest business potential for mHealth apps was from Services?,69,research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95.pdf,"['research2guidancemhealthappdevelopereconomicsslideshare-140522052520-phpapp01_95.pdf', 'amazonbusinessmodelfinal-12886154816988-phpapp02-121203003732-phpapp02_95.pdf', 'consofexcelspreadsheets-ifraeem-160315082502_95.pdf', 'landslides-150301232437-conversion-gate02_95.pdf', 'asthmappt2007-130315043240-phpapp01_95.pdf', 'dfb-ydp-140711173913-phpapp02_95.pdf', 'gcconfessions-150413122429-conversion-gate01_95.pdf', 'bitcoin-140122035946-phpapp02_95.pdf', 'chinajoy-sns-v3-090724053148-phpapp02_95.pdf', 'connectivetissue-150209063549-conversion-gate01_95.pdf']",https://www.slideshare.net/research2guidance/research2guidance-mhealth-app-developer-economics-2014-study-slideshareresearch2guidance-m-health-app-developer-economics-slideshare,,"[5, 19]",Single-Span,Multi-Hop,True
1912,rrresultsq22015enfinal-150806063426-lva1-app6891_95,Was the EBITA-margin percentage higher in Q1 2013 or Q1 of the year sales growth was driven by high construction activity in Q2 in Sweden?,Q1 2013,rrresultsq22015enfinal-150806063426-lva1-app6891_95.pdf,"['rrresultsq22015enfinal-150806063426-lva1-app6891_95.pdf', 'cdocumentsandsettingsdeedesktoptransmissionline12-090228010509-phpapp01_95.pdf', 'b2b-social-testing-lopez-141009140744-conversion-gate02_95.pdf', 'redcardfinal-140220002603-phpapp01_95.pdf', 'chapter7-nervoussystem-151216152753_95.pdf', 'siecomsservicemarketingapril201424042014ver2-140505001912-phpapp02_95.pdf', 'analysisofkoreanwinemarket-20150902-daejeon-150829090424-lva1-app6891_95.pdf']",https://www.slideshare.net/RamirentGroup/rr-results-q22015enfinal,,"[10, 11]",Single-Span,Multi-Hop & Discrete,True
1914,rrresultsq22015enfinal-150806063426-lva1-app6891_95,"Regarding Denmark, what was Capex for the term in which EBITA was 2.9 in Norway?",0.7,rrresultsq22015enfinal-150806063426-lva1-app6891_95.pdf,"['rrresultsq22015enfinal-150806063426-lva1-app6891_95.pdf', 'apideck3-150304174454-conversion-gate01_95.pdf', 'fluxinvestorpresentation-140122121938-phpapp02_95.pdf', 'mobile-advertising-trends-report-2014-140925094854-phpapp02_95.pdf', 'cc-indiatabletsreport-november2011-111130102726-phpapp01_95.pdf']",https://www.slideshare.net/RamirentGroup/rr-results-q22015enfinal,,"[12, 13]",Single-Span,Multi-Hop,True
1916,rrresultsq22015enfinal-150806063426-lva1-app6891_95,"Regarding Denmark, what were Net sales for the term in which capex was 4.7 in Europe East?",9.1,rrresultsq22015enfinal-150806063426-lva1-app6891_95.pdf,"['rrresultsq22015enfinal-150806063426-lva1-app6891_95.pdf', 'reportq32015-151009093138-lva1-app6891_95.pdf', 'bearing1-151117114834-lva1-app6892_95.pdf', 'automobileindustryinindia-130807012739-phpapp01_95.pdf', 'fluxinvestorpresentation-140122121938-phpapp02_95.pdf', 'copyofuntitleddesign2-140627143425-phpapp02_95.pdf', 'blackfriday-131210025239-phpapp02_95.pdf']",https://www.slideshare.net/RamirentGroup/rr-results-q22015enfinal,,"[13, 14]",Single-Span,Multi-Hop,True
1918,rrresultsq22015enfinal-150806063426-lva1-app6891_95,"Regarding Europe Central, which was higher, ROCE percentage for 1-6/15 or the term in which net sales was 18.7 in Denmark?",1-6/15,rrresultsq22015enfinal-150806063426-lva1-app6891_95.pdf,"['rrresultsq22015enfinal-150806063426-lva1-app6891_95.pdf', 'auto-100113133616-phpapp01_95.pdf', 'cellcyclecheckpointsapoptosisandcancer-141109105010-conversion-gate01_95.pdf', 'dnasequencing-141109105933-conversion-gate01_95.pdf', 'europeactive-140730052811-phpapp02_95.pdf', '8eeomnwqsmdmin6levsv-signature-2693c633d5e2c6d5cfd1372a7aa1d1a8df13f59c942a848ca9497686d609bddd-poli-150601151510-lva1-app6892_95.pdf', 'alternativestotheimpulse-responsemodel-131125154606-phpapp02_95.pdf']",https://www.slideshare.net/RamirentGroup/rr-results-q22015enfinal,,"[13, 15]",Single-Span,Multi-Hop & Discrete,True
1920,siecomsservicemarketingapril201424042014ver2-140505001912-phpapp02_95,"Regarding customers of of the company which was founded in 1996 and strives to provide the best experience to their guests, is a greater percentage MALE or FEMALE?",FEMALE,siecomsservicemarketingapril201424042014ver2-140505001912-phpapp02_95.pdf,"['siecomsservicemarketingapril201424042014ver2-140505001912-phpapp02_95.pdf', 'annualresidential110714-141107103135-conversion-gate01_95.pdf', 'gcconfessions-150413122429-conversion-gate01_95.pdf', 'appotamobilemarketreportq1-140409223140-phpapp01_95.pdf', 'agiledatascience-140624145954-phpapp02_95.pdf', 'brandmanagement-itchotels-150823162717-lva1-app6892_95.pdf']",https://www.slideshare.net/SanjayGupta91/cafe-coffee-day-seiscoms,,"[2, 5]",Single-Span,Multi-Hop & Discrete,True
1922,siecomsservicemarketingapril201424042014ver2-140505001912-phpapp02_95,"Regarding customers of the company whose SBU includes Coffee Day Fresh 'n' Ground and Coffee Day Xpress, what percentage of the pie chart is Students?",66,siecomsservicemarketingapril201424042014ver2-140505001912-phpapp02_95.pdf,"['siecomsservicemarketingapril201424042014ver2-140505001912-phpapp02_95.pdf', 'everything-old-is-new-again-121117053917-phpapp01_95.pdf', 'roadsectorppt-july7-100901040020-phpapp02_95.pdf', 'reutersinstitutedigitalnewsreport2014-140620083406-phpapp01_95.pdf', 'danabadauohridmacedonia23-24may2015-151218201157_95.pdf', 'embeddedsysteminvehicles-140413160734-phpapp02_95.pdf', 'metalsmining-august2013-130926012516-phpapp02_95.pdf', 'europeactive-140730052811-phpapp02_95.pdf', 'allyouwantedtoknowaboutanalyticsine-commerce-amazonebayflipkart-150207221032-conversion-gate01_95.pdf']",https://www.slideshare.net/SanjayGupta91/cafe-coffee-day-seiscoms,,"[3, 5]",Single-Span,Multi-Hop,True
